Station,Point_Location_Description,Parameter,Unit_of_Measure,STORET_Number,Sample_Collection_Date_and_Time,Measured_Value,Data_Qualifier_Code,Sample_Type,MDL,PQL,Method_Description,Matrix,Major_Class_Description,Minor_Class_Description,Sample_Collection_Organization,Vendor_name,Sample_Comments,Analyte_Comments
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,6/12/2000 10:30,3.48,,GRAB,1,,EPA 180.1,WATER,Ambient,None,SJCUEL,St Johns Co. Utility Envir. Lab (SJCUEL),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,7/24/2000 10:00,1.5,,GRAB,,,,FIELD DATA,Ambient,None,SJCUEL,SJRWMD Field Data,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,7/24/2000 10:00,21.6,,GRAB,1.7,,EPA 160.2,WATER,Ambient,None,SJCUEL,St Johns Co. Utility Envir. Lab (SJCUEL),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,7/24/2000 10:00,6.79,,GRAB,0.013,,EPA 180.1,WATER,Ambient,None,SJCUEL,St Johns Co. Utility Envir. Lab (SJCUEL),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,8/14/2000 9:55,1.5,,GRAB,,,,FIELD DATA,Ambient,None,SJCUEL,SJRWMD Field Data,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,8/14/2000 9:55,26.4,,GRAB,1.7,,EPA 160.2,WATER,Ambient,None,SJCUEL,St Johns Co. Utility Envir. Lab (SJCUEL),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,8/14/2000 9:55,1.72,>,GRAB,0.013,,EPA 180.1,WATER,Ambient,None,SJCUEL,St Johns Co. Utility Envir. Lab (SJCUEL),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,9/11/2000 9:50,0.5,,GRAB,,,,FIELD DATA,Ambient,None,SJCUEL,SJRWMD Field Data,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,9/11/2000 9:50,33.6,,GRAB,1.7,,EPA 160.2,WATER,Ambient,None,SJCUEL,St Johns Co. Utility Envir. Lab (SJCUEL),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,9/11/2000 9:50,2.2,,GRAB,0.013,,EPA 180.1,WATER,Ambient,None,SJCUEL,St Johns Co. Utility Envir. Lab (SJCUEL),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,10/16/2000 10:00,1,,GRAB,,,,FIELD DATA,Ambient,None,SJCUEL,SJRWMD Field Data,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,10/16/2000 10:00,29.8,,GRAB,1.7,,EPA 160.2,WATER,Ambient,None,SJCUEL,St Johns Co. Utility Envir. Lab (SJCUEL),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,10/16/2000 10:00,2.99,,GRAB,0.013,,EPA 180.1,WATER,Ambient,None,SJCUEL,St Johns Co. Utility Envir. Lab (SJCUEL),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,11/13/2000 9:50,1.5,,GRAB,,,,FIELD DATA,Ambient,None,SJCUEL,SJRWMD Field Data,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,11/13/2000 9:50,10,,GRAB,1.7,,EPA 160.2,WATER,Ambient,None,SJCUEL,St Johns Co. Utility Envir. Lab (SJCUEL),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,11/13/2000 9:50,1.45,,GRAB,0.013,,EPA 180.1,WATER,Ambient,None,SJCUEL,St Johns Co. Utility Envir. Lab (SJCUEL),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,12/18/2000 9:50,1,,GRAB,,,,FIELD DATA,Ambient,None,SJCUEL,SJRWMD Field Data,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,12/18/2000 9:50,35,,GRAB,1.7,,EPA 160.2,WATER,Ambient,None,SJCUEL,St Johns Co. Utility Envir. Lab (SJCUEL),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,12/18/2000 9:50,4.7,,GRAB,0.013,,EPA 180.1,WATER,Ambient,None,SJCUEL,St Johns Co. Utility Envir. Lab (SJCUEL),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,1/8/2001 10:15,1,,GRAB,,,,FIELD DATA,Ambient,None,SJCUEL,SJRWMD Field Data,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,1/8/2001 10:15,21,,GRAB,0.9,,EPA 160.2,WATER,Ambient,None,SJCUEL,St Johns Co. Utility Envir. Lab (SJCUEL),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,1/8/2001 10:15,1.21,,GRAB,1,,EPA 180.1,WATER,Ambient,None,SJCUEL,St Johns Co. Utility Envir. Lab (SJCUEL),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,2/12/2001 12:00,0.9,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,2/12/2001 12:00,52,,GRAB,5,,EPA 160.2,WATER,Ambient,None,,ASci Corporation-formerly EQL,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,2/12/2001 12:00,9.3,,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,3/12/2001 11:20,1.2,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,3/12/2001 11:20,41,,GRAB,5,,EPA 160.2,WATER,Ambient,None,,ASci Corporation-formerly EQL,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,3/12/2001 11:20,5.9,,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,4/9/2001 10:25,0.6,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,4/9/2001 10:25,82.8,,GRAB,5,,EPA 160.2,WATER,Ambient,None,,ASci Corporation-formerly EQL,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,4/9/2001 10:25,7.3,,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,5/14/2001 10:40,1.2,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,5/14/2001 10:40,54,,GRAB,5,,EPA 160.2,WATER,Ambient,None,,ASci Corporation-formerly EQL,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,5/14/2001 10:40,4.7,,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,6/18/2001 12:50,0.5,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,6/18/2001 12:50,49,,GRAB,5,,EPA 160.2,WATER,Ambient,None,,ASci Corporation-formerly EQL,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,6/18/2001 12:50,15.9,,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,7/16/2001 12:15,0.4,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,7/16/2001 12:15,65,J,GRAB,5,,EPA 160.2,WATER,Ambient,None,,ASci Corporation-formerly EQL,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,7/16/2001 12:15,17.6,,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,8/13/2001 12:20,0.8,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,8/13/2001 12:20,37,Q,GRAB,5,,EPA 160.2,WATER,Ambient,None,,ASci Corporation-formerly EQL,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,8/13/2001 12:20,10,,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,8/13/2001 12:21,16,Q,DUP,5,,EPA 160.2,WATER,Ambient,None,,ASci Corporation-formerly EQL,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,8/13/2001 12:21,14.2,,DUP,0.1,,EPA 180.1,WATER,Ambient,None,,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,9/10/2001 12:30,0.6,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,9/10/2001 12:30,36,,GRAB,5,,EPA 160.2,WATER,Ambient,None,,ASci Corporation-formerly EQL,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,9/10/2001 12:30,11.1,,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,10/15/2001 12:30,0.5,L,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,10/15/2001 12:30,35,,GRAB,5,,EPA 160.2,WATER,Ambient,None,,ASci Corporation-formerly EQL,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,10/15/2001 12:30,8.62,,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,11/13/2001 11:45,0.4,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,11/13/2001 11:45,22,Q,GRAB,5,,EPA 160.2,WATER,Ambient,None,,ASci Corporation-formerly EQL,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,11/13/2001 11:45,5.27,,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,12/10/2001 11:00,0.7,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,12/10/2001 11:00,34,,GRAB,5,,EPA 160.2,WATER,Ambient,None,,ASci Corporation-formerly EQL,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,12/10/2001 11:00,6,,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,1/14/2002 10:30,1.1,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,1/14/2002 10:30,8,Q,GRAB,5,,EPA 160.2,WATER,Ambient,None,,ASci Corporation-formerly EQL,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,1/14/2002 10:30,3.2,,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,2/12/2002 10:45,0.6,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,2/12/2002 10:45,56,,GRAB,1.508,,EPA 160.2,WATER,Ambient,None,21FLSJWM,Columbia Analytical Services Inc. (CAPO)(CAS),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,2/12/2002 10:45,6.9,,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,3/11/2002 11:40,0.9,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,3/11/2002 11:40,36,,GRAB,1.508,,EPA 160.2,WATER,Ambient,None,,Columbia Analytical Services Inc. (CAPO)(CAS),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,3/11/2002 11:40,8.9,,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,4/29/2002 12:30,0.7,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,Northern Coastal Basin,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,4/29/2002 12:30,26,,GRAB,1.508,,EPA 160.2,WATER,Ambient,None,21FLSJWM,Columbia Analytical Services Inc. (CAPO)(CAS),Northern Coastal Basin,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,4/29/2002 12:30,4.8,,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,Northern Coastal Basin,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,5/13/2002 12:50,0.4,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,5/13/2002 12:50,28,,GRAB,1.508,,EPA 160.2,WATER,Ambient,None,21FLSJWM,Columbia Analytical Services Inc. (CAPO)(CAS),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,5/13/2002 12:50,14.4,,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,6/17/2002 12:10,0.9,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,6/17/2002 12:10,58,,GRAB,1.508,,EPA 160.2,WATER,Ambient,None,21FLSJWM,Columbia Analytical Services Inc. (CAPO)(CAS),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,6/17/2002 12:10,6.4,,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,6/17/2002 12:11,0.9,,DUP,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,6/17/2002 12:11,58,,DUP,1.508,,EPA 160.2,WATER,Ambient,None,21FLSJWM,Columbia Analytical Services Inc. (CAPO)(CAS),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,6/17/2002 12:11,7.3,,DUP,0.1,,EPA 180.1,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,7/15/2002 11:40,5,#!,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.; 04-08-22 cfrysing: (#!) codes assigned based on fourth-spread method applied to data ranks on 20210128.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,7/15/2002 11:40,65,,GRAB,1.508,,EPA 160.2,WATER,Ambient,None,,Columbia Analytical Services Inc. (CAPO)(CAS),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,7/15/2002 11:40,13.5,,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,8/12/2002 13:40,1.2,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,8/12/2002 13:40,20.5,,GRAB,1.508,,EPA 160.2,WATER,Ambient,None,,Columbia Analytical Services Inc. (CAPO)(CAS),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,8/12/2002 13:40,6,,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,9/23/2002 11:40,0.4,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,9/23/2002 11:40,25.5,,GRAB,1.508,,EPA 160.2,WATER,Ambient,None,,Columbia Analytical Services Inc. (CAPO)(CAS),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,9/23/2002 11:40,3.4,,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,10/18/2002 10:00,0.95,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,10/18/2002 10:00,16,,GRAB,5,,EPA 160.2,WATER,Ambient,None,,Columbia Analytical Services Inc. (CAPO)(CAS),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,10/18/2002 10:00,5.3,,GRAB,0.1,,EPA 180.1,WATER,Ambient,None,,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,11/20/2002 11:05,1.3,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,11/20/2002 11:05,26,,GRAB,5,,EPA 160.2,WATER,Ambient,None,,Columbia Analytical Services Inc. (CAPO)(CAS),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,11/20/2002 11:05,3.4,,GRAB,0.5,,EPA 180.1,WATER,Ambient,None,,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,11/20/2002 11:06,1.3,,DUP,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,11/20/2002 11:06,30,,DUP,5,,EPA 160.2,WATER,Ambient,None,,Columbia Analytical Services Inc. (CAPO)(CAS),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,11/20/2002 11:06,4.3,,DUP,0.5,,EPA 180.1,WATER,Ambient,None,,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,12/18/2002 13:10,1.1,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,12/18/2002 13:10,7.5,,GRAB,5,,EPA 160.2,WATER,Ambient,None,,Columbia Analytical Services Inc. (CAPO)(CAS),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,12/18/2002 13:10,3.5,,GRAB,0.5,,EPA 180.1,WATER,Ambient,None,,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,1/14/2003 13:40,0.8,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,1/14/2003 13:40,37.5,,GRAB,5,,EPA 160.2,WATER,Ambient,None,21FLSJWM,Columbia Analytical Services Inc. (CAPO)(CAS),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,1/14/2003 13:40,4.2,,GRAB,0.5,,EPA 180.1,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,2/18/2003 11:00,0.6,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,2/18/2003 11:00,31,,GRAB,5,,EPA 160.2,WATER,Ambient,None,21FLSJWM,Columbia Analytical Services Inc. (CAPO)(CAS),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,2/18/2003 11:00,5.3,,GRAB,0.5,,EPA 180.1,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,3/18/2003 10:50,0.5,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,3/18/2003 10:50,14,,GRAB,5,,EPA 160.2,WATER,Ambient,None,21FLSJWM,Columbia Analytical Services Inc. (CAPO)(CAS),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,3/18/2003 10:50,9.4,,GRAB,0.5,,EPA 180.1,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,4/8/2003 14:15,0.6,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,4/8/2003 14:15,25.5,,GRAB,5,,EPA 160.2,WATER,Ambient,None,21FLSJWM,Columbia Analytical Services Inc. (CAPO)(CAS),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,4/8/2003 14:15,6.9,,GRAB,0.5,,EPA 180.1,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Secchi,m,78,5/12/2003 12:30,0.4,,GRAB,,,DISTRICT FIELD SOP,FIELD DATA,Ambient,None,21FLSJWM,SJRWMD Field Data,,SR 2-3-2011; Changed Analysis Method from NULL to DISTRICT FIELD SOP for STORET.
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,TSS,mg/L,530,5/12/2003 12:30,38,,GRAB,5,,EPA 160.2,WATER,Ambient,None,21FLSJWM,Columbia Analytical Services Inc. (CAPO)(CAS),,
JXTR17,Confluence of Tolomato and Guana Rivers - ICWW,Turbidity,ntu,82079,5/12/2003 12:30,8.3,,GRAB,0.5,,EPA 180.1,WATER,Ambient,None,21FLSJWM,SJRWMD Laboratory Services,,
